project_id,rent,low_area_sqm,high_area_sqm,low_area_sqft,high_area_sqft,lease_date,no_of_bedrooms,street_name,project_name,district,property_type,longitude,latitude,id,category_name
363,6800,150,160,1700,1800,2022-08-01,3,RIVER VALLEY ROAD,VALLEY PARK,10,1,103.82884110361242,1.2934156401464356,1,Non-landed Properties
269,2800,150,160,1700,1800,2022-08-01,4,RIVER VALLEY ROAD,UE SQUARE,9,1,103.84252916056884,1.2925251122472383,1,Non-landed Properties
164,8189,150,160,1700,1800,2022-08-01,3,HOLLAND ROAD,DUET,10,1,103.80430139943434,1.3111885640419898,1,Non-landed Properties
236,8000,150,160,1700,1800,2022-08-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
578,4000,150,160,1700,1800,2022-08-01,4,FABER HEIGHTS,FABER CREST,5,1,103.75714482214848,1.3235212755951049,1,Non-landed Properties
6,4100,150,160,1700,1800,2022-08-01,4,TOH TUCK ROAD,SIGNATURE PARK,21,1,103.7684699870413,1.3419950757520032,1,Non-landed Properties
830,6500,150,160,1700,1800,2022-08-01,4,TANJONG RHU ROAD,SANCTUARY GREEN,15,1,103.871125161172,1.2961113943283571,1,Non-landed Properties
6,5000,150,160,1700,1800,2022-08-01,4,TOH TUCK ROAD,SIGNATURE PARK,21,1,103.7684699870413,1.3419950757520032,1,Non-landed Properties
690,3400,150,160,1700,1800,2022-08-01,99,JURONG EAST STREET 13,IVORY HEIGHTS,22,1,103.73643477348443,1.3356859114417368,1,Non-landed Properties
3050,10800,150,160,1700,1800,2022-08-01,5,WOODLEIGH LANE,PARK COLONIAL,13,1,103.86956145927373,1.3384915677867812,1,Non-landed Properties
924,7100,150,160,1700,1800,2022-08-01,4,AMBER GARDENS,ONE AMBER,15,1,103.89841063767916,1.3015926723896616,1,Non-landed Properties
1135,7500,150,160,1700,1800,2022-08-01,3,HOLLAND HILL,PARVIS,10,1,103.8001932445012,1.310316146618298,1,Non-landed Properties
1144,8000,150,160,1700,1800,2022-08-01,4,CAIRNHILL RISE,THE VERMONT ON CAIRNHILL,9,1,103.838426254963,1.3087491140050824,1,Non-landed Properties
6,5200,150,160,1700,1800,2022-08-01,4,TOH TUCK ROAD,SIGNATURE PARK,21,1,103.7684699870413,1.3419950757520032,1,Non-landed Properties
788,4800,150,160,1700,1800,2022-08-01,4,HUME AVENUE,HILLVIEW GREEN,21,1,103.7641516788336,1.3579377743763836,1,Non-landed Properties
572,6600,150,160,1700,1800,2022-08-01,4,NEWTON ROAD,NEWTON GEMS,11,1,103.84234346607624,1.31706245892611,1,Non-landed Properties
2049,7300,150,160,1700,1800,2022-08-01,3,NEWTON ROAD,NEWTON IMPERIAL,11,1,103.8414492625915,1.31534353035037,1,Non-landed Properties
618,9000,150,160,1700,1800,2022-08-01,4,SINARAN DRIVE,SOLEIL @ SINARAN,11,1,103.845235575062,1.31942537786476,1,Non-landed Properties
618,8500,150,160,1700,1800,2022-08-01,4,SINARAN DRIVE,SOLEIL @ SINARAN,11,1,103.845235575062,1.31942537786476,1,Non-landed Properties
716,6500,150,160,1700,1800,2022-08-01,3,LINCOLN ROAD,MIRO,11,1,103.842382205469,1.31392390722679,1,Non-landed Properties
897,6000,150,160,1700,1800,2022-08-01,4,DUNEARN ROAD,THE BLOSSOMVALE,21,1,103.782613023311,1.33700030379573,1,Non-landed Properties
987,6000,150,160,1700,1800,2022-08-01,3,LAKESIDE DRIVE,THE LAKEFRONT RESIDENCES,22,1,103.719289684001,1.343034268540324,1,Non-landed Properties
363,6300,150,160,1700,1800,2022-08-01,3,RIVER VALLEY ROAD,VALLEY PARK,10,1,103.82884110361242,1.2934156401464356,1,Non-landed Properties
638,9000,150,160,1700,1800,2022-08-01,4,ROBERTSON QUAY,RIVERGATE,9,1,103.8365912019834,1.291308951381946,1,Non-landed Properties
873,1500,150,160,1700,1800,2022-08-01,99,PINE GROVE,PINE GROVE,21,1,103.7745844096861,1.3179583234642132,1,Non-landed Properties
236,7300,150,160,1700,1800,2022-08-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
236,8900,150,160,1700,1800,2022-08-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
90,6500,150,160,1700,1800,2022-08-01,3,GRANGE ROAD,SPRING GROVE,10,1,103.82732802844438,1.2978647498439719,1,Non-landed Properties
812,10800,150,160,1700,1800,2022-08-01,3,MARTIN PLACE,MARTIN PLACE RESIDENCES,9,1,103.83831358878224,1.2942638602558698,1,Non-landed Properties
809,4000,150,160,1600,1700,2022-08-01,3,THOMSON ROAD,THOMSON 800,11,1,103.83788609477136,1.34087637120016,1,Non-landed Properties
952,7350,150,160,1600,1700,2022-08-01,4,MARINE PARADE ROAD,COTE D'AZUR,15,1,103.90412322827642,1.3007363393226303,1,Non-landed Properties
1161,7500,150,160,1600,1700,2022-08-01,2,SOPHIA ROAD,STARFIRE @ SOPHIA,9,1,103.8476796831835,1.30185572107777,1,Non-landed Properties
1114,3200,150,160,1600,1700,2022-08-01,3,CASHEW ROAD,CASHEW HEIGHTS CONDOMINIUM,23,1,,,1,Non-landed Properties
565,4500,150,160,1600,1700,2022-08-01,99,TOMLINSON ROAD,KUM HING COURT,10,1,103.826164675886,1.3025237822758466,1,Non-landed Properties
809,4500,150,160,1600,1700,2022-08-01,3,THOMSON ROAD,THOMSON 800,11,1,103.83788609477136,1.34087637120016,1,Non-landed Properties
810,5300,150,160,1600,1700,2022-08-01,4,LORONG 1 TOA PAYOH,TRELLIS TOWERS,12,1,103.843765884254,1.3305859746699751,1,Non-landed Properties
1094,7800,150,160,1600,1700,2022-08-01,3,BALMORAL ROAD,VOLARI,10,1,103.8329312371915,1.314852218805745,1,Non-landed Properties
1772,6600,150,160,1600,1700,2022-08-01,3,MOUNTBATTEN ROAD,833 M B RESIDENCES,15,1,103.898397632197,1.30261215868083,1,Non-landed Properties
922,7400,150,160,1600,1700,2022-08-01,3,MARINE PARADE ROAD,SILVERSEA,15,1,103.9024445271734,1.2997979139375659,1,Non-landed Properties
1059,4200,150,160,1600,1700,2022-08-01,3,OXLEY GARDEN,OXLEY GARDEN,9,1,103.8422000063434,1.2977088192912771,1,Non-landed Properties
786,8720,150,160,1600,1700,2022-08-01,99,LADY HILL ROAD,SHANGRI-LA RESIDENCES,10,1,103.8252325818225,1.3107191903398,1,Non-landed Properties
388,5300,150,160,1600,1700,2022-08-01,99,MARINE PARADE ROAD,LAGOON VIEW,15,1,103.93320470453158,1.3097277734890389,1,Non-landed Properties
601,3600,150,160,1600,1700,2022-08-01,3,CACTUS DRIVE,GRANDE VISTA,28,1,103.85247038867428,1.3883015052187979,1,Non-landed Properties
180,7000,150,160,1600,1700,2022-08-01,4,AMBER ROAD,THE SEA VIEW,15,1,103.9021490837182,1.3016737299214358,1,Non-landed Properties
276,9500,150,160,1600,1700,2022-08-01,4,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,4,1,103.8156127185246,1.266590776306084,1,Non-landed Properties
117,7300,150,160,1600,1700,2022-08-01,3,OCEAN DRIVE,THE BERTH BY THE COVE,4,1,103.84628357540608,1.2496390145856608,1,Non-landed Properties
907,4800,150,160,1600,1700,2022-08-01,2,PANDAN VALLEY,PANDAN VALLEY,21,1,,,1,Non-landed Properties
1035,12000,150,160,1600,1700,2022-08-01,3,ANDERSON ROAD,NOUVEL 18,10,1,103.82822595568832,1.3110493963825569,1,Non-landed Properties
117,5000,150,160,1600,1700,2022-08-01,3,OCEAN DRIVE,THE BERTH BY THE COVE,4,1,103.84628357540608,1.2496390145856608,1,Non-landed Properties
388,4000,150,160,1600,1700,2022-08-01,99,MARINE PARADE ROAD,LAGOON VIEW,15,1,103.93320470453158,1.3097277734890389,1,Non-landed Properties
943,6500,150,160,1600,1700,2022-08-01,3,JALAN RAJA UDANG,THE ARTE,12,1,103.842378136617,1.3283007396726969,1,Non-landed Properties
565,3500,150,160,1600,1700,2022-08-01,99,TOMLINSON ROAD,KUM HING COURT,10,1,103.826164675886,1.3025237822758466,1,Non-landed Properties
1425,3850,150,160,1600,1700,2022-08-01,3,WOODLEIGH CLOSE,EURO-ASIA PARK,13,1,103.86757268052033,1.3365282610998168,1,Non-landed Properties
1076,6000,150,160,1600,1700,2022-08-01,3,WEST COAST PARK,BOTANNIA,5,1,103.75383951938608,1.3184964490790141,1,Non-landed Properties
820,7500,150,160,1600,1700,2022-08-01,3,KEPPEL BAY VIEW,REFLECTIONS AT KEPPEL BAY,4,1,103.81166233553412,1.2667618474244471,1,Non-landed Properties
188,3800,150,160,1600,1700,2022-08-01,99,MARINE VISTA,NEPTUNE COURT,15,1,103.9219526731343,1.3066569317663479,1,Non-landed Properties
690,2750,150,160,1600,1700,2022-08-01,99,JURONG EAST STREET 13,IVORY HEIGHTS,22,1,103.73643477348443,1.3356859114417368,1,Non-landed Properties
461,6400,150,160,1600,1700,2022-08-01,3,BUKIT TIMAH ROAD,FLORIDIAN,21,1,103.78555280537449,1.3329938874576188,1,Non-landed Properties
809,4700,150,160,1600,1700,2022-08-01,3,THOMSON ROAD,THOMSON 800,11,1,103.83788609477136,1.34087637120016,1,Non-landed Properties
1528,4500,150,160,1600,1700,2022-08-01,99,AMBER ROAD,AMBER POINT,15,1,103.898492028127,1.298838862743,1,Non-landed Properties
1606,6600,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
388,4400,150,160,1600,1700,2022-08-01,99,MARINE PARADE ROAD,LAGOON VIEW,15,1,103.93320470453158,1.3097277734890389,1,Non-landed Properties
615,3800,150,160,1600,1700,2022-08-01,4,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23,1,103.76536609949702,1.3613539268913659,1,Non-landed Properties
638,8500,150,160,1600,1700,2022-08-01,3,ROBERTSON QUAY,RIVERGATE,9,1,103.8365912019834,1.291308951381946,1,Non-landed Properties
905,11000,150,160,1600,1700,2022-08-01,3,MARINA BOULEVARD,MARINA BAY RESIDENCES,1,1,103.854991983323,1.2796373571170951,1,Non-landed Properties
178,6000,150,160,1600,1700,2022-08-01,3,SCOTTS ROAD,SCOTTS 28,9,1,103.8348782803655,1.3097999189086749,1,Non-landed Properties
907,3388,150,160,1600,1700,2022-08-01,2,PANDAN VALLEY,PANDAN VALLEY,21,1,,,1,Non-landed Properties
76,5800,150,160,1600,1700,2022-08-01,4,WEST COAST RISE,MONTEREY PARK CONDOMINIUM,5,1,103.75321479319912,1.3167130248204253,1,Non-landed Properties
461,6500,150,160,1600,1700,2022-08-01,3,BUKIT TIMAH ROAD,FLORIDIAN,21,1,103.78555280537449,1.3329938874576188,1,Non-landed Properties
377,9800,150,160,1600,1700,2022-08-01,4,KIM SENG ROAD,THE COSMOPOLITAN,9,1,103.832309798505,1.2957239782719667,1,Non-landed Properties
565,3800,150,160,1600,1700,2022-08-01,99,TOMLINSON ROAD,KUM HING COURT,10,1,103.826164675886,1.3025237822758466,1,Non-landed Properties
601,3600,150,160,1600,1700,2022-08-01,3,CACTUS DRIVE,GRANDE VISTA,28,1,103.85247038867428,1.3883015052187979,1,Non-landed Properties
1116,5500,150,160,1600,1700,2022-08-01,3,PASIR PANJANG ROAD,THE MAYLEA,5,1,103.78558090263384,1.280761342238147,1,Non-landed Properties
905,10300,150,160,1600,1700,2022-08-01,3,MARINA BOULEVARD,MARINA BAY RESIDENCES,1,1,103.854991983323,1.2796373571170951,1,Non-landed Properties
543,6140,150,160,1600,1700,2022-08-01,3,EVERITT ROAD,LOTUS AT JOO CHIAT,15,1,103.90263132545331,1.3138113314507769,1,Non-landed Properties
377,8500,150,160,1600,1700,2022-08-01,4,KIM SENG ROAD,THE COSMOPOLITAN,9,1,103.832309798505,1.2957239782719667,1,Non-landed Properties
447,5200,150,160,1600,1700,2022-08-01,3,WILBY ROAD,THE TESSARINA,10,1,103.78967487562484,1.3325081251639657,1,Non-landed Properties
907,3500,150,160,1600,1700,2022-08-01,2,PANDAN VALLEY,PANDAN VALLEY,21,1,,,1,Non-landed Properties
1458,8500,150,160,1600,1700,2022-08-01,3,PATERSON ROAD,PATERSON SUITES,9,1,103.83063974565766,1.3012525764655534,1,Non-landed Properties
248,6700,150,160,1600,1700,2022-08-01,4,PASIR PANJANG ROAD,WHITEHAVEN,5,1,103.77754872358361,1.28973741852205,1,Non-landed Properties
188,3000,150,160,1600,1700,2022-08-01,99,MARINE VISTA,NEPTUNE COURT,15,1,103.9219526731343,1.3066569317663479,1,Non-landed Properties
236,8000,150,160,1600,1700,2022-08-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
397,4000,150,160,1600,1700,2022-08-01,3,YOUNGBERG TERRACE,AVON PARK,13,1,103.8696032436925,1.33932502332246,1,Non-landed Properties
263,7800,150,160,1600,1700,2022-08-01,2,DRAYCOTT PARK,DRAYCOTT EIGHT,10,1,103.8321010922634,1.31089258970065,1,Non-landed Properties
555,7500,150,160,1600,1700,2022-08-01,99,BALMORAL PARK,PINEWOOD GARDENS,10,1,103.82957855080426,1.31587242068127,1,Non-landed Properties
905,11700,150,160,1600,1700,2022-08-01,3,MARINA BOULEVARD,MARINA BAY RESIDENCES,1,1,103.854991983323,1.2796373571170951,1,Non-landed Properties
1040,8400,150,160,1600,1700,2022-08-01,4,CHAY YAN STREET,THE REGENCY AT TIONG BAHRU,3,1,103.83044228269767,1.2819649574343333,1,Non-landed Properties
2241,6200,150,160,1600,1700,2022-08-01,2,CAVENAGH ROAD,HIJAUAN,9,1,103.841067799759,1.30362613401659,1,Non-landed Properties
397,4000,150,160,1600,1700,2022-08-01,3,YOUNGBERG TERRACE,AVON PARK,13,1,103.8696032436925,1.33932502332246,1,Non-landed Properties
1445,3800,150,160,1600,1700,2022-08-01,3,POH HUAT ROAD WEST,NOUVELLE PARK,19,1,103.87754227005441,1.3670869625135658,1,Non-landed Properties
180,7800,150,160,1600,1700,2022-08-01,4,AMBER ROAD,THE SEA VIEW,15,1,103.9021490837182,1.3016737299214358,1,Non-landed Properties
1116,5400,150,160,1600,1700,2022-08-01,3,PASIR PANJANG ROAD,THE MAYLEA,5,1,103.78558090263384,1.280761342238147,1,Non-landed Properties
989,7500,150,160,1600,1700,2022-08-01,3,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
2135,4000,150,160,1600,1700,2022-08-01,2,CORNWALL GARDENS,THE CORNWALL,10,1,103.80054751033924,1.31229138973322,1,Non-landed Properties
134,8500,150,160,1600,1700,2022-08-01,3,COVE WAY,CAPE ROYALE,4,1,103.83952758035332,1.2411626755116012,1,Non-landed Properties
236,6300,150,160,1600,1700,2022-08-01,3,LEEDON HEIGHTS,D'LEEDON,10,1,103.802679902163,1.315471206074291,1,Non-landed Properties
947,7000,150,160,1600,1700,2022-08-01,3,KIM YAM ROAD,WATERFORD RESIDENCE,9,1,103.839561413899,1.2940000951360575,1,Non-landed Properties
579,5700,150,160,1600,1700,2022-08-01,3,CHANCERY LANE,CHANCERY ESQUIRE,11,1,103.83652119645,1.31766786093018,1,Non-landed Properties
2060,4000,150,160,1600,1700,2022-08-01,99,ZEHNDER ROAD,BUONA LODGE,5,1,103.7867465169045,1.28171566433842,1,Non-landed Properties
585,8150,150,160,1600,1700,2022-08-01,3,CAIRNHILL CIRCLE,THE LIGHT @ CAIRNHILL,9,1,103.838053786631,1.3062125343006381,1,Non-landed Properties
157,8000,150,160,1600,1700,2022-08-01,4,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11,1,103.84343990035384,1.3145415564142418,1,Non-landed Properties
1606,3900,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
653,9300,150,160,1600,1700,2022-08-01,4,MARINA BOULEVARD,THE SAIL @ MARINA BAY,1,1,103.85267432990275,1.2808217189550626,1,Non-landed Properties
166,8000,150,160,1600,1700,2022-08-01,3,OCEAN WAY,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,4,1,103.84228759662976,1.2479450563810359,1,Non-landed Properties
228,5000,150,160,1600,1700,2022-08-01,4,SERANGOON AVENUE 3,THE SPRINGBLOOM,19,1,103.86345956377281,1.3509949922910018,1,Non-landed Properties
1242,7500,150,160,1600,1700,2022-08-01,3,TREVOSE CRESCENT,TREVOSE PARK,11,1,103.82551554796832,1.3245036109514936,1,Non-landed Properties
1242,6400,150,160,1600,1700,2022-08-01,3,TREVOSE CRESCENT,TREVOSE PARK,11,1,103.82551554796832,1.3245036109514936,1,Non-landed Properties
1367,5100,150,160,1600,1700,2022-08-01,3,JERVOIS ROAD,DORMER PARK,10,1,103.82153160273576,1.2945737167724574,1,Non-landed Properties
907,4000,150,160,1600,1700,2022-08-01,2,PANDAN VALLEY,PANDAN VALLEY,21,1,,,1,Non-landed Properties
188,6250,150,160,1600,1700,2022-08-01,99,MARINE VISTA,NEPTUNE COURT,15,1,103.9219526731343,1.3066569317663479,1,Non-landed Properties
120,6800,150,160,1600,1700,2022-08-01,99,TANGLIN HILL,TANGLIN HILL MEADOWS,10,1,103.8175063362075,1.30098158996936,1,Non-landed Properties
110,4800,150,160,1600,1700,2022-08-01,4,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
166,7700,150,160,1600,1700,2022-08-01,3,OCEAN WAY,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,4,1,103.84228759662976,1.2479450563810359,1,Non-landed Properties
1161,7500,150,160,1600,1700,2022-08-01,2,SOPHIA ROAD,STARFIRE @ SOPHIA,9,1,103.8476796831835,1.30185572107777,1,Non-landed Properties
90,6000,150,160,1600,1700,2022-08-01,3,GRANGE ROAD,SPRING GROVE,10,1,103.82732802844438,1.2978647498439719,1,Non-landed Properties
119,4800,150,160,1600,1700,2022-08-01,4,RIVER VALLEY CLOSE,EURO-ASIA COURT,9,1,103.837592237397,1.2944339665934,1,Non-landed Properties
565,4300,150,160,1600,1700,2022-08-01,99,TOMLINSON ROAD,KUM HING COURT,10,1,103.826164675886,1.3025237822758466,1,Non-landed Properties
1528,5500,150,160,1600,1700,2022-08-01,99,AMBER ROAD,AMBER POINT,15,1,103.898492028127,1.298838862743,1,Non-landed Properties
1059,4500,150,160,1600,1700,2022-08-01,3,OXLEY GARDEN,OXLEY GARDEN,9,1,103.8422000063434,1.2977088192912771,1,Non-landed Properties
1367,3900,150,160,1600,1700,2022-08-01,3,JERVOIS ROAD,DORMER PARK,10,1,103.82153160273576,1.2945737167724574,1,Non-landed Properties
989,6250,150,160,1600,1700,2022-08-01,3,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
468,6350,150,160,1600,1700,2022-08-01,4,HOUGANG STREET 11,THE MINTON,19,1,103.8815973873112,1.3522110137411529,1,Non-landed Properties
1589,7800,150,160,1600,1700,2022-08-01,99,ONE TREE HILL,ONE TREE HILL MANSIONS,10,1,103.8253429946415,1.30060913544783,1,Non-landed Properties
888,3000,150,160,1600,1700,2022-08-01,4,JURONG EAST AVENUE 1,PARC OASIS,22,1,103.73410118919192,1.343072830069139,1,Non-landed Properties
797,6700,150,160,1600,1700,2022-08-01,4,UPPER EAST COAST ROAD,THE BAYCOURT,16,1,103.94142402014,1.315688022386005,1,Non-landed Properties
809,3600,150,160,1600,1700,2022-08-01,3,THOMSON ROAD,THOMSON 800,11,1,103.83788609477136,1.34087637120016,1,Non-landed Properties
927,5800,150,160,1600,1700,2022-08-01,3,BALMORAL PARK,THE SOLITAIRE,10,1,103.827097133563,1.3149970597358775,1,Non-landed Properties
989,5300,150,160,1600,1700,2022-08-01,3,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
276,10300,150,160,1600,1700,2022-08-01,4,KEPPEL BAY DRIVE,CARIBBEAN AT KEPPEL BAY,4,1,103.8156127185246,1.266590776306084,1,Non-landed Properties
1114,4300,150,160,1600,1700,2022-08-01,3,CASHEW ROAD,CASHEW HEIGHTS CONDOMINIUM,23,1,,,1,Non-landed Properties
2509,8000,150,160,1600,1700,2022-08-01,3,ANDERSON ROAD,21 ANDERSON,10,1,103.828063524917,1.312636073112845,1,Non-landed Properties
47,8468,150,160,1600,1700,2022-08-01,3,ANTHONY ROAD,ORCHARD SCOTTS,9,1,103.83866145073124,1.3098600257056852,1,Non-landed Properties
468,4500,150,160,1600,1700,2022-08-01,4,HOUGANG STREET 11,THE MINTON,19,1,103.8815973873112,1.3522110137411529,1,Non-landed Properties
1115,3500,150,160,1600,1700,2022-08-01,3,FLORA DRIVE,CARISSA PARK CONDOMINIUM,17,1,103.96358596830648,1.3591063527107226,1,Non-landed Properties
461,7500,150,160,1600,1700,2022-08-01,3,BUKIT TIMAH ROAD,FLORIDIAN,21,1,103.78555280537449,1.3329938874576188,1,Non-landed Properties
487,4650,150,160,1600,1700,2022-08-01,3,CAVENAGH ROAD,CAVENAGH LODGE,9,1,103.840775586579,1.306089399259555,1,Non-landed Properties
461,8200,150,160,1600,1700,2022-08-01,3,BUKIT TIMAH ROAD,FLORIDIAN,21,1,103.78555280537449,1.3329938874576188,1,Non-landed Properties
1606,3400,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
608,5500,150,160,1600,1700,2022-08-01,3,MEYER ROAD,THE MAKENA,15,1,103.89458767062024,1.2971769339538275,1,Non-landed Properties
924,5800,150,160,1600,1700,2022-08-01,4,AMBER GARDENS,ONE AMBER,15,1,103.89841063767916,1.3015926723896616,1,Non-landed Properties
809,4500,150,160,1600,1700,2022-08-01,3,THOMSON ROAD,THOMSON 800,11,1,103.83788609477136,1.34087637120016,1,Non-landed Properties
873,3400,150,160,1600,1700,2022-08-01,99,PINE GROVE,PINE GROVE,21,1,103.7745844096861,1.3179583234642132,1,Non-landed Properties
820,10200,150,160,1600,1700,2022-08-01,3,KEPPEL BAY VIEW,REFLECTIONS AT KEPPEL BAY,4,1,103.81166233553412,1.2667618474244471,1,Non-landed Properties
282,4500,150,160,1600,1700,2022-08-01,3,PINE GROVE,ASTOR GREEN,21,1,103.77664360785026,1.3179041713238226,1,Non-landed Properties
1009,7300,150,160,1600,1700,2022-08-01,3,EMERALD HILL ROAD,RESIDENCES AT EMERALD HILL,9,1,103.83921895645784,1.3054385439040366,1,Non-landed Properties
188,3200,150,160,1600,1700,2022-08-01,99,MARINE VISTA,NEPTUNE COURT,15,1,103.9219526731343,1.3066569317663479,1,Non-landed Properties
117,6500,150,160,1600,1700,2022-08-01,3,OCEAN DRIVE,THE BERTH BY THE COVE,4,1,103.84628357540608,1.2496390145856608,1,Non-landed Properties
1034,6400,150,160,1600,1700,2022-08-01,4,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,5,1,103.767710455086,1.2963370381602113,1,Non-landed Properties
565,4100,150,160,1600,1700,2022-08-01,99,TOMLINSON ROAD,KUM HING COURT,10,1,103.826164675886,1.3025237822758466,1,Non-landed Properties
1606,4200,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
1606,3400,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
2545,6000,150,160,1600,1700,2022-08-01,4,TOH TUCK ROAD,THE CREEK @ BUKIT,21,1,103.76969082459244,1.3394514179508057,1,Non-landed Properties
989,5350,150,160,1600,1700,2022-08-01,3,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
1995,6100,150,160,1600,1700,2022-08-01,4,SIXTH AVENUE,THE SIXTH AVENUE RESIDENCES,10,1,103.79279375660587,1.3268550180888865,1,Non-landed Properties
166,8300,150,160,1600,1700,2022-08-01,3,OCEAN WAY,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,4,1,103.84228759662976,1.2479450563810359,1,Non-landed Properties
10,10000,150,160,1600,1700,2022-08-01,3,CENTRAL BOULEVARD,MARINA BAY SUITES,1,1,103.852159727452,1.280324361345335,1,Non-landed Properties
690,2800,150,160,1600,1700,2022-08-01,99,JURONG EAST STREET 13,IVORY HEIGHTS,22,1,103.73643477348443,1.3356859114417368,1,Non-landed Properties
905,9500,150,160,1600,1700,2022-08-01,3,MARINA BOULEVARD,MARINA BAY RESIDENCES,1,1,103.854991983323,1.2796373571170951,1,Non-landed Properties
180,5300,150,160,1600,1700,2022-08-01,4,AMBER ROAD,THE SEA VIEW,15,1,103.9021490837182,1.3016737299214358,1,Non-landed Properties
820,8500,150,160,1600,1700,2022-08-01,3,KEPPEL BAY VIEW,REFLECTIONS AT KEPPEL BAY,4,1,103.81166233553412,1.2667618474244471,1,Non-landed Properties
2135,5000,150,160,1600,1700,2022-08-01,2,CORNWALL GARDENS,THE CORNWALL,10,1,103.80054751033924,1.31229138973322,1,Non-landed Properties
922,8700,150,160,1600,1700,2022-08-01,3,MARINE PARADE ROAD,SILVERSEA,15,1,103.9024445271734,1.2997979139375659,1,Non-landed Properties
907,3300,150,160,1600,1700,2022-08-01,2,PANDAN VALLEY,PANDAN VALLEY,21,1,,,1,Non-landed Properties
1297,4100,150,160,1600,1700,2022-08-01,4,UPPER SERANGOON ROAD,D'PAVILION,19,1,103.88043338609369,1.3564523207145267,1,Non-landed Properties
1606,3700,150,160,1600,1700,2022-08-01,3,KENSINGTON PARK DRIVE,KENSINGTON PARK CONDOMINIUM,19,1,103.86895051331112,1.3677833917916542,1,Non-landed Properties
989,6300,150,160,1600,1700,2022-08-01,3,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
59,9000,150,160,1600,1700,2022-08-01,3,CAIRNHILL CIRCLE,HELIOS RESIDENCES,9,1,103.838018892814,1.3067186136768834,1,Non-landed Properties
853,3300,150,160,1600,1700,2022-08-01,3,SUNSET CRESCENT,CLEMENTI PARK,21,3,103.76596398105542,1.3285419552650282,3,Detached House
273,7000,150,160,1600,1700,2022-08-01,3,ORCHARD ROAD,LUCKY PLAZA APARTMENTS,9,1,,,1,Non-landed Properties
178,5750,150,160,1600,1700,2022-08-01,3,SCOTTS ROAD,SCOTTS 28,9,1,103.8348782803655,1.3097999189086749,1,Non-landed Properties
1389,4000,150,160,1600,1700,2022-08-01,3,BALESTIER ROAD,BALESTIER PLAZA,12,1,103.850395374025,1.32572472557093,1,Non-landed Properties
555,6670,150,160,1600,1700,2022-08-01,99,BALMORAL PARK,PINEWOOD GARDENS,10,1,103.82957855080426,1.31587242068127,1,Non-landed Properties
555,7500,150,160,1600,1700,2022-08-01,99,BALMORAL PARK,PINEWOOD GARDENS,10,1,103.82957855080426,1.31587242068127,1,Non-landed Properties
360,6600,150,160,1600,1700,2022-08-01,4,LORONG CHUAN,THE CHUAN,19,1,103.8604313107015,1.34982740823893,1,Non-landed Properties
178,6500,150,160,1600,1700,2022-08-01,3,SCOTTS ROAD,SCOTTS 28,9,1,103.8348782803655,1.3097999189086749,1,Non-landed Properties
360,8100,150,160,1600,1700,2022-08-01,4,LORONG CHUAN,THE CHUAN,19,1,103.8604313107015,1.34982740823893,1,Non-landed Properties
157,9500,150,160,1600,1700,2022-08-01,4,LINCOLN ROAD,PARK INFINIA AT WEE NAM,11,1,103.84343990035384,1.3145415564142418,1,Non-landed Properties
